Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
Austria,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,1987,0.0,60.0,87.0,0.0,0.0,0.4,0.0,87.0,63.0,0.0,24.0,87.0,87.0
Belarus,1988,0.0,63.0,89.0,0.0,0.0,0.3968,0.0,89.0,64.0,0.0,25.0,89.0,89.0
Belarus,1989,0.0,62.0,89.0,0.0,0.0,0.4032,0.0,89.0,64.0,0.0,25.0,89.0,89.0
Belarus,1990,0.0,61.0,78.0,0.0,0.0,0.3934,0.0,78.0,54.0,0.0,24.0,78.0,78.0
Belarus,1991,0.0,30.0,67.0,0.0,0.0,0.4,0.0,67.0,55.0,0.0,12.0,67.0,67.0
Belarus,1992,0.0,13.0,63.0,0.0,0.0,0.3846,0.0,63.0,58.0,0.0,5.0,63.0,63.0
Belarus,1993,0.0,13.0,53.0,0.0,0.0,0.3846,0.0,53.0,48.0,0.0,5.0,53.0,53.0
Belarus,1994,0.0,15.0,55.0,0.0,0.0,0.4,0.0,55.0,49.0,0.0,6.0,55.0,55.0
Belarus,1995,0.0,17.0,57.0,0.0,0.0,0.0,0.0,57.0,51.0,0.0,6.0,57.0,57.0
Belarus,1996,0.0,17.0,64.0,0.0,0.0,0.0,0.0,64.0,58.0,0.0,6.0,64.0,64.0
Belarus,1997,0.0,17.0,57.0,0.0,0.0,0.0,0.0,57.0,51.0,0.0,6.0,57.0,57.0
Belarus,1998,0.0,5.0,66.0,0.0,0.0,0.0,0.0,66.0,64.0,0.0,2.0,66.0,66.0
Belarus,1999,0.0,5.0,57.0,0.0,0.0,0.0,0.0,57.0,55.0,0.0,2.0,57.0,57.0
Belarus,2000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
Belarus,2001,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Belarus,2002,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0
Belarus,2003,0.0,0.0,16.0,0.0,1.0,0.0,0.0,16.0,17.0,0.0,0.0,17.0,17.0
Belarus,2004,0.0,0.0,19.0,0.0,2.0,0.0,0.0,19.0,21.0,0.0,0.0,21.0,21.0
Belarus,2005,0.0,0.0,37.0,0.0,1.0,0.0,0.0,37.0,38.0,0.0,0.0,38.0,38.0
Belarus,2006,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,49.0,49.0
Belarus,2007,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,34.0
Belarus,2008,0.0,0.0,90.0,1.0,0.0,0.0,0.0,90.0,91.0,0.0,0.0,91.0,91.0
Belarus,2009,1.0,0.0,90.0,10.0,0.0,0.0,0.0,90.0,99.0,0.0,0.0,100.0,100.0
Belarus,2010,10.0,20.0,90.0,14.0,1.0,0.4,0.0,90.0,87.0,0.0,8.0,105.0,105.0
Belarus,2011,14.0,20.0,100.0,16.0,4.0,0.4,0.0,100.0,98.0,0.0,8.0,120.0,120.0
Belarus,2012,16.0,10.0,100.0,17.0,0.0,0.4,0.0,100.0,97.0,0.0,4.0,117.0,117.0
Belarus,2013,17.0,10.0,115.0,16.0,0.0,0.4,0.0,115.0,110.0,0.0,4.0,131.0,131.0
Belarus,2014,16.0,17.0,105.0,13.0,1.0,0.41,0.0,105.0,96.0,0.0,7.0,119.0,119.0
Belarus,2015,13.0,23.0,100.0,16.0,0.0,0.44,0.0,100.0,93.0,0.0,10.0,116.0,116.0
Belarus,2016,16.0,51.0,110.0,38.0,1.0,0.41,0.0,110.0,112.0,0.0,21.0,149.0,149.0
Belarus,2017,38.0,25.0,95.0,51.0,3.0,0.4,0.0,95.0,101.0,0.0,10.0,149.0,149.0
Belarus,2018,51.0,55.0,115.0,37.0,3.0,0.42,0.0,115.0,81.0,0.0,23.0,155.0,155.0
Belarus,2019,37.0,58.0,120.0,23.0,6.0,0.41,0.0,120.0,88.0,0.0,24.0,149.0,149.0
Belarus,2020,23.0,19.0,110.0,2.0,1.0,0.42,0.0,110.0,82.0,0.0,8.0,113.0,113.0
Belarus,2021,2.0,50.0,105.0,3.0,15.0,0.42,0.0,105.0,100.0,0.0,21.0,123.0,123.0
Belarus,2022,3.0,135.0,110.0,24.0,50.0,0.42,0.0,110.0,125.0,0.0,56.0,184.0,184.0
Belarus,2023,24.0,140.0,115.0,28.0,80.0,0.42,0.0,115.0,140.0,0.0,59.0,223.0,223.0
Belgium-Luxembourg,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1972,0.0,3.0,12.0,0.0,31.0,0.3333,0.0,12.0,42.0,0.0,1.0,43.0,43.0
Belgium-Luxembourg,1973,0.0,2.0,17.0,0.0,14.0,0.5,0.0,17.0,30.0,0.0,1.0,31.0,31.0
Belgium-Luxembourg,1974,0.0,4.0,12.0,0.0,13.0,0.5,0.0,12.0,23.0,0.0,2.0,25.0,25.0
Belgium-Luxembourg,1975,0.0,6.0,17.0,0.0,14.0,0.3333,0.0,17.0,29.0,0.0,2.0,31.0,31.0
Belgium-Luxembourg,1976,0.0,6.0,20.0,0.0,14.0,0.3333,0.0,20.0,32.0,0.0,2.0,34.0,34.0
Belgium-Luxembourg,1977,0.0,9.0,27.0,0.0,20.0,0.4444,0.0,27.0,43.0,0.0,4.0,47.0,47.0
Belgium-Luxembourg,1978,0.0,20.0,32.0,0.0,16.0,0.4,0.0,32.0,40.0,0.0,8.0,48.0,48.0
Belgium-Luxembourg,1979,0.0,73.0,48.0,0.0,24.0,0.3973,0.0,48.0,43.0,0.0,29.0,72.0,72.0
Belgium-Luxembourg,1980,0.0,95.0,42.0,0.0,29.0,0.3895,0.0,42.0,34.0,0.0,37.0,71.0,71.0
Belgium-Luxembourg,1981,0.0,72.0,47.0,0.0,28.0,0.3889,0.0,47.0,47.0,0.0,28.0,75.0,75.0
Belgium-Luxembourg,1982,0.0,130.0,46.0,0.0,36.0,0.3923,0.0,46.0,31.0,0.0,51.0,82.0,82.0
Belgium-Luxembourg,1983,0.0,127.0,45.0,0.0,51.0,0.4016,0.0,45.0,45.0,0.0,51.0,96.0,96.0
Belgium-Luxembourg,1984,0.0,110.0,38.0,0.0,56.0,0.3818,0.0,38.0,52.0,0.0,42.0,94.0,94.0
Belgium-Luxembourg,1985,0.0,168.0,45.0,5.0,73.0,0.4226,0.0,45.0,52.0,0.0,71.0,123.0,123.0
Belgium-Luxembourg,1986,5.0,212.0,60.0,5.0,78.0,0.4104,0.0,60.0,51.0,0.0,87.0,143.0,143.0
Belgium-Luxembourg,1987,5.0,297.0,63.0,5.0,113.0,0.3973,0.0,63.0,58.0,0.0,118.0,181.0,181.0
Belgium-Luxembourg,1988,5.0,252.0,57.0,3.0,120.0,0.4008,0.0,57.0,74.0,0.0,101.0,180.0,180.0
Belgium-Luxembourg,1989,3.0,210.0,55.0,6.0,115.0,0.4,0.0,55.0,89.0,0.0,84.0,176.0,176.0
Belgium-Luxembourg,1990,6.0,187.0,56.0,5.0,95.0,0.4011,0.0,56.0,75.0,0.0,75.0,156.0,156.0
Belgium-Luxembourg,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,1990,0.0,12.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0
Bolivia,1991,0.0,14.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0
Bolivia,1992,0.0,22.0,9.0,0.0,0.0,0.41,0.0,9.0,0.0,0.0,9.0,9.0,9.0
Bolivia,1993,0.0,22.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0
Bolivia,1994,0.0,52.0,20.0,0.0,1.0,0.4,0.0,20.0,0.0,0.0,21.0,21.0,21.0
Bolivia,1995,0.0,25.0,10.0,0.0,1.0,0.4,0.0,10.0,1.0,0.0,10.0,11.0,11.0
Bolivia,1996,0.0,79.0,21.0,0.0,13.0,0.0,0.0,21.0,1.0,0.0,33.0,34.0,34.0
Bolivia,1997,0.0,108.0,24.0,0.0,23.0,0.0,0.0,24.0,2.0,0.0,45.0,47.0,47.0
Bolivia,1998,0.0,91.0,27.0,3.0,9.0,0.42,0.0,27.0,1.0,0.0,38.0,39.0,39.0
Bolivia,1999,3.0,105.0,28.0,8.0,12.0,0.42,0.0,28.0,1.0,0.0,44.0,48.0,48.0
Bolivia,2000,8.0,100.0,28.0,0.0,23.0,0.42,0.0,28.0,1.0,0.0,42.0,51.0,51.0
Bolivia,2001,0.0,128.0,28.0,10.0,15.0,0.41,0.0,28.0,0.0,0.0,53.0,53.0,53.0
Bolivia,2002,10.0,72.0,21.0,0.0,19.0,0.42,0.0,21.0,0.0,0.0,30.0,40.0,40.0
Bolivia,2003,0.0,86.0,10.0,4.0,22.0,0.42,0.0,10.0,0.0,0.0,36.0,36.0,36.0
Bolivia,2004,4.0,75.0,2.0,0.0,33.0,0.41,0.0,2.0,0.0,0.0,31.0,35.0,35.0
Bolivia,2005,0.0,161.0,14.0,2.0,50.0,0.41,0.0,14.0,0.0,0.0,66.0,66.0,66.0
Bolivia,2006,2.0,200.0,14.0,4.0,67.0,0.42,0.0,14.0,0.0,0.0,83.0,85.0,85.0
Bolivia,2007,4.0,270.0,15.0,11.0,91.0,0.42,0.0,15.0,0.0,0.0,113.0,117.0,117.0
Bolivia,2008,11.0,294.0,15.0,0.0,119.0,0.42,0.0,15.0,0.0,0.0,123.0,134.0,134.0
Bolivia,2009,0.0,300.0,16.0,18.0,91.0,0.42,0.0,16.0,0.0,0.0,125.0,125.0,125.0
Bolivia,2010,18.0,150.0,16.0,20.0,45.0,0.42,0.0,16.0,0.0,0.0,63.0,81.0,81.0
Bolivia,2011,20.0,210.0,16.0,20.0,72.0,0.42,0.0,16.0,0.0,0.0,88.0,108.0,108.0
Bolivia,2012,20.0,240.0,16.0,41.0,63.0,0.42,0.0,16.0,0.0,0.0,100.0,120.0,120.0
Bolivia,2013,41.0,227.0,16.0,65.0,55.0,0.42,0.0,16.0,0.0,0.0,95.0,136.0,136.0
Bolivia,2014,65.0,100.0,15.0,52.0,40.0,0.42,0.0,15.0,0.0,0.0,42.0,107.0,107.0
Bolivia,2015,52.0,101.0,15.0,46.0,34.0,0.43,0.0,15.0,0.0,0.0,43.0,95.0,95.0
Bolivia,2016,46.0,79.0,15.0,34.0,31.0,0.43,0.0,15.0,0.0,0.0,34.0,80.0,80.0
Bolivia,2017,34.0,121.0,12.0,22.0,52.0,0.43,0.0,12.0,0.0,0.0,52.0,86.0,86.0
Bolivia,2018,22.0,130.0,10.0,8.0,60.0,0.43,0.0,10.0,0.0,0.0,56.0,78.0,78.0
Bolivia,2019,8.0,168.0,10.0,14.0,56.0,0.43,0.0,10.0,0.0,0.0,72.0,80.0,80.0
Bolivia,2020,14.0,191.0,10.0,6.0,80.0,0.43,0.0,10.0,0.0,0.0,82.0,96.0,96.0
Bolivia,2021,6.0,200.0,10.0,8.0,75.0,0.44,0.0,10.0,0.0,0.0,87.0,93.0,93.0
Bolivia,2022,8.0,320.0,10.0,1.0,135.0,0.43,0.0,10.0,0.0,0.0,138.0,146.0,146.0
Bolivia,2023,1.0,330.0,10.0,2.0,130.0,0.43,0.0,10.0,0.0,0.0,141.0,142.0,142.0
Bosnia and Herzegovina,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,1991,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0
